Occurrence ID,Scientific name,Common name,Date,Date day,Date month,Date year,OSGR,Latitude,Longitude,Coordinate uncertainty (m),Individual count,Life stage,Country,OSG 10m,OSG 100m,OSG 1km,OSG 10km,OSG 100km
7122,Cetorhinus maximus,Basking Shark,2013-09-23,23,9,2013,NM1099199609,56.996899,-6.760834,70.1,1.0,Adult,Scotland,NM10999960,NM109996,NM1099,NM19,NM
7121,Cetorhinus maximus,Basking Shark,2013-09-23,23,9,2013,NM1079599690,56.997501,-6.764134,70.1,1.0,Adult,Scotland,NM10799969,NM107996,NM1099,NM19,NM
7129,Cetorhinus maximus,Basking Shark,2013-09-23,23,9,2013,NG1263003678,57.034351,-6.738584,70.1,1.0,Adult,Scotland,NG12630367,NG126036,NG1203,NG10,NG
7130,Cetorhinus maximus,Basking Shark,2013-09-23,23,9,2013,NG1287504426,57.041203,-6.735417,70.1,1.0,Adult,Scotland,NG12870442,NG128044,NG1204,NG10,NG
7124,Cetorhinus maximus,Basking Shark,2013-09-23,23,9,2013,NM1082499718,56.997768,-6.7637,70.1,1.0,Adult,Scotland,NM10829971,NM108997,NM1099,NM19,NM
7133,Cetorhinus maximus,Basking Shark,2013-09-23,23,9,2013,NG1357006377,57.059097,-6.726233,70.1,1.0,Adult,Scotland,NG13570637,NG135063,NG1306,NG10,NG
7128,Cetorhinus maximus,Basking Shark,2013-09-23,23,9,2013,NG1215602102,57.019947,-6.744567,70.1,1.0,Adult,Scotland,NG12150210,NG121021,NG1202,NG10,NG
7123,Cetorhinus maximus,Basking Shark,2013-09-23,23,9,2013,NM1090699995,57.000301,-6.762667,70.1,1.0,Adult,Scotland,NM10909999,NM109999,NM1099,NM19,NM
7646,Cetorhinus maximus,Basking Shark,2014-07-10,10,7,2014,NL6793667531,56.681122,-7.42465,70.1,1.0,Adult,Scotland,NL67936753,NL679675,NL6767,NL66,NL
7643,Cetorhinus maximus,Basking Shark,2014-07-10,10,7,2014,NL6793858024,56.5961,-7.4124,70.1,1.0,Adult,Scotland,NL67935802,NL679580,NL6758,NL65,NL
7649,Cetorhinus maximus,Basking Shark,2014-07-10,10,7,2014,NL6787171145,56.713402,-7.430383,70.1,1.0,Adult,Scotland,NL67877114,NL678711,NL6771,NL67,NL
7647,Cetorhinus maximus,Basking Shark,2014-07-10,10,7,2014,NL6794968270,56.68774,-7.4254,70.1,1.0,Adult,Scotland,NL67946827,NL679682,NL6768,NL66,NL
7636,Cetorhinus maximus,Basking Shark,2014-07-10,10,7,2014,NL7036052416,56.547649,-7.366,70.1,1.0,Juvenile,Scotland,NL70365241,NL703524,NL7052,NL75,NL
7648,Cetorhinus maximus,Basking Shark,2014-07-10,10,7,2014,NL6791869714,56.70063,-7.427767,70.1,1.0,Adult,Scotland,NL67916971,NL679697,NL6769,NL66,NL
7671,Cetorhinus maximus,Basking Shark,2014-07-11,11,7,2014,NL7642295843,56.940319,-7.322633,70.1,1.0,Adult,Scotland,NL76429584,NL764958,NL7695,NL79,NL
7982,Cetorhinus maximus,Basking Shark,2014-08-01,1,8,2014,NL9573910173,56.186649,-6.905867,70.1,2.0,Adult|Juvenile,Scotland,NL95731017,NL957101,NL9510,NL91,NL
7983,Cetorhinus maximus,Basking Shark,2014-08-01,1,8,2014,NL9843819991,56.276249,-6.873716,70.1,1.0,Adult,Scotland,NL98431999,NL984199,NL9819,NL91,NL
7986,Cetorhinus maximus,Basking Shark,2014-08-02,2,8,2014,NM0503758357,56.623871,-6.810834,70.1,1.0,Adult,Scotland,NM05035835,NM050583,NM0558,NM05,NM
8028,Cetorhinus maximus,Basking Shark,2014-08-04,4,8,2014,NM1818673397,56.76664,-6.61373,70.1,1.0,Adult,Scotland,NM18187339,NM181733,NM1873,NM17,NM
8043,Cetorhinus maximus,Basking Shark,2014-08-06,6,8,2014,NM2774701162,56.12529,-6.38253,70.1,1.0,Adult,Scotland,NM27740116,NM277011,NM2701,NM20,NM
8038,Cetorhinus maximus,Basking Shark,2014-08-06,6,8,2014,NM2934505030,56.160851,-6.36083,70.1,6.0,Juvenile,Scotland,NM29340503,NM293050,NM2905,NM20,NM
8041,Cetorhinus maximus,Basking Shark,2014-08-06,6,8,2014,NM2779601997,56.132801,-6.382584,70.1,1.0,Adult,Scotland,NM27790199,NM277019,NM2701,NM20,NM
8040,Cetorhinus maximus,Basking Shark,2014-08-06,6,8,2014,NM2849903241,56.144348,-6.372583,70.1,5.0,Adult,Scotland,NM28490324,NM284032,NM2803,NM20,NM
8042,Cetorhinus maximus,Basking Shark,2014-08-06,6,8,2014,NM2776601874,56.13168,-6.38295,70.1,1.0,Adult,Scotland,NM27760187,NM277018,NM2701,NM20,NM
8427,Cetorhinus maximus,Basking Shark,2015-05-15,15,5,2015,NM5093758084,56.64807892,-6.064516068,70.1,1.0,Adult,Scotland,NM50935808,NM509580,NM5058,NM55,NM
8641,Cetorhinus maximus,Basking Shark,2015-06-23,23,6,2015,NG0305282237,57.73133087,-6.990650654,70.1,1.0,Adult,Scotland,NG03058223,NG030822,NG0382,NG08,NG
8642,Cetorhinus maximus,Basking Shark,2015-06-23,23,6,2015,NG0358181375,57.72396469,-6.980733395,70.1,1.0,Adult,Scotland,NG03588137,NG035813,NG0381,NG08,NG
8717,Cetorhinus maximus,Basking Shark,2015-07-02,2,7,2015,NM1259391144,56.92211914,-6.724932671,70.1,2.0,Adult,Scotland,NM12599114,NM125911,NM1291,NM19,NM
8744,Cetorhinus maximus,Basking Shark,2015-07-03,3,7,2015,NG0171849206,57.4348793,-6.972383499,70.1,1.0,Adult,Scotland,NG01714920,NG017492,NG0149,NG04,NG
8767,Cetorhinus maximus,Basking Shark,2015-07-05,5,7,2015,NL6735993736,56.91506195,-7.46813345,70.1,1.0,Adult|Juvenile,Scotland,NL67359373,NL673937,NL6793,NL69,NL
8816,Cetorhinus maximus,Basking Shark,2015-07-21,21,7,2015,NM0895238731,56.45060349,-6.725266457,70.1,1.0,Adult,Scotland,NM08953873,NM089387,NM0838,NM03,NM
8828,Cetorhinus maximus,Basking Shark,2015-07-27,27,7,2015,NM2279456102,56.61451721,-6.51995039,70.1,1.0,Adult,Scotland,NM22795610,NM227561,NM2256,NM25,NM
8824,Cetorhinus maximus,Basking Shark,2015-07-27,27,7,2015,NM2982862835,56.67893219,-6.412733078,70.1,1.0,Adult,Scotland,NM29826283,NM298628,NM2962,NM26,NM
8855,Cetorhinus maximus,Basking Shark,2015-07-30,30,7,2015,NL9677754457,56.58369827,-6.940366745,70.1,1.0,Adult,Scotland,NL96775445,NL967544,NL9654,NL95,NL
8856,Cetorhinus maximus,Basking Shark,2015-07-30,30,7,2015,NM0798151812,56.56711578,-6.755633354,70.1,9.0,Adult,Scotland,NM07985181,NM079518,NM0751,NM05,NM
8854,Cetorhinus maximus,Basking Shark,2015-07-30,30,7,2015,NL9559153795,56.57700348,-6.958833694,70.1,4.0,Adult,Scotland,NL95595379,NL955537,NL9553,NL95,NL
8884,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM3846363519,56.68996429,-6.272900581,70.1,1.0,Adult,Scotland,NM38466351,NM384635,NM3863,NM36,NM
8882,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM2760466634,56.71166992,-6.452950001,70.1,1.0,Adult,Scotland,NM27606663,NM276666,NM2766,NM26,NM
8862,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1312057627,56.62234879,-6.678733349,70.1,1.0,Adult,Scotland,NM13125762,NM131576,NM1357,NM15,NM
8877,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM2159563413,56.67927933,-6.547300339,70.1,1.0,Adult,Scotland,NM21596341,NM215634,NM2163,NM26,NM
8876,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM2093163041,56.67555237,-6.55769968,70.1,5.0,Adult,Scotland,NM20936304,NM209630,NM2063,NM26,NM
8859,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM0852751342,56.56324768,-6.746250629,70.1,1.0,Adult,Scotland,NM08525134,NM085513,NM0851,NM05,NM
8871,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1973462239,56.66765213,-6.576300144,70.1,1.0,Adult,Scotland,NM19736223,NM197622,NM1962,NM16,NM
8880,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM2360564461,56.68985367,-6.515732765,70.1,1.0,Adult,Scotland,NM23606446,NM236644,NM2364,NM26,NM
8874,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM2011562490,56.67013168,-6.570383549,70.1,7.0,Adult,Scotland,NM20116249,NM201624,NM2062,NM26,NM
8879,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM2311864223,56.68743515,-6.52339983,70.1,1.0,Adult,Scotland,NM23116422,NM231642,NM2364,NM26,NM
8878,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM2216163709,56.68226624,-6.538416386,70.1,1.0,Adult,Scotland,NM22166370,NM221637,NM2263,NM26,NM
8861,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1270857264,56.61884689,-6.685017109,70.1,1.0,Adult,Scotland,NM12705726,NM127572,NM1257,NM15,NM
8873,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1999362413,56.66936874,-6.572282791,70.1,1.0,Adult,Scotland,NM19996241,NM199624,NM1962,NM16,NM
8881,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM2402964683,56.69209671,-6.509066582,70.1,1.0,Adult,Scotland,NM24026468,NM240646,NM2464,NM26,NM
8883,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM3129666737,56.71472931,-6.392916679,70.1,1.0,Adult,Scotland,NM31296673,NM312667,NM3166,NM36,NM
8858,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM0862851160,56.56168747,-6.744416237,70.1,1.0,Adult,Scotland,NM08625116,NM086511,NM0851,NM05,NM
8872,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1985162314,56.66839981,-6.574483395,70.1,1.0,Adult,Scotland,NM19856231,NM198623,NM1962,NM16,NM
8860,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1014354782,56.59505081,-6.723900318,70.1,1.0,Adult,Scotland,NM10145478,NM101547,NM1054,NM15,NM
8865,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1705260455,56.65006638,-6.617966652,70.1,1.0,Adult,Scotland,NM17056045,NM170604,NM1760,NM16,NM
8866,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1740360705,56.65251541,-6.612533569,70.1,1.0,Adult,Scotland,NM17406070,NM174607,NM1760,NM16,NM
8875,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM2044562727,56.67245102,-6.565267086,70.1,6.0,Adult,Scotland,NM20446272,NM204627,NM2062,NM26,NM
8867,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1770560932,56.65473557,-6.607866287,70.1,1.0,Adult,Scotland,NM17706093,NM177609,NM1760,NM16,NM
8869,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1903661801,56.66331482,-6.587183475,70.1,1.0,Adult,Scotland,NM19036180,NM190618,NM1961,NM16,NM
8868,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1863561545,56.66078186,-6.593416214,70.1,1.0,Adult,Scotland,NM18636154,NM186615,NM1861,NM16,NM
8864,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1668760197,56.64753342,-6.623616695,70.1,1.0,Adult,Scotland,NM16686019,NM166601,NM1660,NM16,NM
8863,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1317657681,56.62286758,-6.677882671,70.1,1.0,Adult,Scotland,NM13175768,NM131576,NM1357,NM15,NM
8870,Cetorhinus maximus,Basking Shark,2015-07-31,31,7,2015,NM1923161944,56.66471481,-6.584166527,70.1,1.0,Adult,Scotland,NM19236194,NM192619,NM1961,NM16,NM
8891,Cetorhinus maximus,Basking Shark,2015-08-05,5,8,2015,NM3721276356,56.80426407,-6.306416988,70.1,1.0,Adult,Scotland,NM37217635,NM372763,NM3776,NM37,NM
8890,Cetorhinus maximus,Basking Shark,2015-08-05,5,8,2015,NM3720876168,56.80257797,-6.306283474,70.1,1.0,Adult,Scotland,NM37207616,NM372761,NM3776,NM37,NM
8889,Cetorhinus maximus,Basking Shark,2015-08-05,5,8,2015,NM3806871305,56.7594986,-6.287267208,70.1,1.0,Adult,Scotland,NM38067130,NM380713,NM3871,NM37,NM
8892,Cetorhinus maximus,Basking Shark,2015-08-05,5,8,2015,NM3721576498,56.80553436,-6.306516647,70.1,1.0,Adult,Scotland,NM37217649,NM372764,NM3776,NM37,NM
8888,Cetorhinus maximus,Basking Shark,2015-08-05,5,8,2015,NM3835571134,56.75812912,-6.282416821,70.1,4.0,Adult,Scotland,NM38357113,NM383711,NM3871,NM37,NM
8981,Cetorhinus maximus,Basking Shark,2015-08-11,11,8,2015,NM0826551747,56.56671524,-6.750950336,70.1,1.0,Adult,Scotland,NM08265174,NM082517,NM0851,NM05,NM
8995,Cetorhinus maximus,Basking Shark,2015-08-13,13,8,2015,NM2153001297,56.12291718,-6.482367039,70.1,1.0,Adult,Scotland,NM21530129,NM215012,NM2101,NM20,NM
8994,Cetorhinus maximus,Basking Shark,2015-08-13,13,8,2015,NR2547490157,56.02541351,-6.407683372,70.1,1.0,Adult,Scotland,NR25479015,NR254901,NR2590,NR29,NR
8997,Cetorhinus maximus,Basking Shark,2015-08-13,13,8,2015,NM2484232244,56.40203476,-6.4614501,70.1,1.0,Adult,Scotland,NM24843224,NM248322,NM2432,NM23,NM
8999,Cetorhinus maximus,Basking Shark,2015-08-13,13,8,2015,NM2695732996,56.40999985,-6.42808342,70.1,1.0,Adult,Scotland,NM26953299,NM269329,NM2632,NM23,NM
9006,Cetorhinus maximus,Basking Shark,2015-08-13,13,8,2015,NM3091938979,56.4658699,-6.370216846,70.1,1.0,Adult,Scotland,NM30913897,NM309389,NM3038,NM33,NM
8992,Cetorhinus maximus,Basking Shark,2015-08-13,13,8,2015,NR2706285229,55.9821701,-6.377283573,70.1,1.0,Adult,Scotland,NR27068522,NR270852,NR2785,NR28,NR
9021,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM2916351137,56.5737648,-6.411283493,70.1,1.0,Adult,Scotland,NM29165113,NM291511,NM2951,NM25,NM
9016,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM2884148863,56.55321503,-6.414133549,70.1,2.0,Adult,Scotland,NM28844886,NM288488,NM2848,NM24,NM
9027,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM3866758424,56.64443207,-6.264400005,70.1,1.0,Adult,Scotland,NM38665842,NM386584,NM3858,NM35,NM
9011,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM2838943802,56.50761795,-6.416183472,70.1,1.0,Adult,Scotland,NM28384380,NM283438,NM2843,NM24,NM
9019,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM2911850535,56.56835175,-6.411383152,70.1,2.0,Adult,Scotland,NM29115053,NM291505,NM2950,NM25,NM
9030,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM4537959570,56.65839767,-6.156383038,70.1,1.0,Adult,Scotland,NM45375957,NM453595,NM4559,NM45,NM
9025,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM3780358243,56.64233398,-6.27826643,70.1,1.0,Adult,Scotland,NM37805824,NM378582,NM3758,NM35,NM
9018,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM2900950031,56.56377029,-6.412633419,70.1,2.0,Adult,Scotland,NM29005003,NM290500,NM2950,NM25,NM
9012,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM2860446382,56.53084946,-6.415382862,70.1,1.0,Adult,Scotland,NM28604638,NM286463,NM2846,NM24,NM
9024,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM3285157575,56.63355255,-6.358083248,70.1,3.0,Adult,Scotland,NM32855757,NM328575,NM3257,NM35,NM
9026,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM3842158379,56.64389801,-6.268366337,70.1,1.0,Adult,Scotland,NM38425837,NM384583,NM3858,NM35,NM
9014,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM2882148255,56.54775238,-6.413833618,70.1,1.0,Adult,Scotland,NM28824825,NM288482,NM2848,NM24,NM
9028,Cetorhinus maximus,Basking Shark,2015-08-14,14,8,2015,NM3960158607,56.64659882,-6.249399662,70.1,1.0,Adult,Scotland,NM39605860,NM396586,NM3958,NM35,NM
9092,Cetorhinus maximus,Basking Shark,2015-08-27,27,8,2015,NM0823451197,56.56176758,-6.750833035,70.1,1.0,Adult,Scotland,NM08235119,NM082511,NM0851,NM05,NM
9093,Cetorhinus maximus,Basking Shark,2015-08-28,28,8,2015,NM1150848433,56.53904724,-6.694684029,70.1,1.0,Adult,Scotland,NM11504843,NM115484,NM1148,NM14,NM
9166,Cetorhinus maximus,Basking Shark,2015-09-17,17,9,2015,NG0174083629,57.74291992,-7.014333248,70.1,1.0,Adult,Scotland,NG01748362,NG017836,NG0183,NG08,NG
9384,Cetorhinus maximus,Basking Shark,2016-07-28,28,7,2016,NM0338178062,56.79922,-6.860466,70.1,1.0,Adult,Scotland,NM03387806,NM033780,NM0378,NM07,NM
9373,Cetorhinus maximus,Basking Shark,2016-07-28,28,7,2016,NL9618181031,56.82115,-6.981433,70.1,1.0,Adult,Scotland,NL96188103,NL961810,NL9681,NL98,NL
9372,Cetorhinus maximus,Basking Shark,2016-07-28,28,7,2016,NM0494277401,56.79429,-6.834234,70.1,1.0,Adult,Scotland,NM04947740,NM049774,NM0477,NM07,NM
9383,Cetorhinus maximus,Basking Shark,2016-07-29,29,7,2016,NG0957413996,57.1248,-6.8007,70.1,1.0,Adult,Scotland,NG09571399,NG095139,NG0913,NG01,NG
9374,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM0884351909,56.56852,-6.741766,70.1,3.0,Adult,Scotland,NM08845190,NM088519,NM0851,NM05,NM
9387,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM1051156499,56.61065,-6.71985,70.1,3.0,Adult,Scotland,NM10515649,NM105564,NM1056,NM15,NM
9371,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM0906150391,56.55507,-6.736534,70.1,1.0,Adult,Scotland,NM09065039,NM090503,NM0950,NM05,NM
9376,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM0895950558,56.5565,-6.738367,70.1,2.0,Adult,Scotland,NM08955055,NM089505,NM0850,NM05,NM
9386,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM0875451793,56.56743,-6.743083,70.1,10.0,Adult,Scotland,NM08755179,NM087517,NM0851,NM05,NM
9380,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM1059755901,56.60535,-6.717783,70.1,4.0,Adult,Scotland,NM10595590,NM105559,NM1055,NM15,NM
9368,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM0915250182,56.55325,-6.734817,70.1,2.0,Adult,Scotland,NM09155018,NM091501,NM0950,NM05,NM
9375,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM0926652937,56.57799,-6.736051,70.1,1.0,Adult,Scotland,NM09265293,NM092529,NM0952,NM05,NM
9367,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM1055149076,56.54421,-6.7109,70.1,3.0,Adult,Scotland,NM10554907,NM105490,NM1049,NM14,NM
9378,Cetorhinus maximus,Basking Shark,2016-07-30,30,7,2016,NM0988049437,56.54703,-6.722183,70.1,10.0,Adult,Scotland,NM09884943,NM098494,NM0949,NM04,NM
9377,Cetorhinus maximus,Basking Shark,2016-07-31,31,7,2016,NM1037146393,56.52008,-6.710834,70.1,1.0,Adult,Scotland,NM10374639,NM103463,NM1046,NM14,NM
9382,Cetorhinus maximus,Basking Shark,2016-07-31,31,7,2016,NM0969946076,56.51683,-6.721366,70.1,1.0,Adult,Scotland,NM09694607,NM096460,NM0946,NM04,NM
9370,Cetorhinus maximus,Basking Shark,2016-07-31,31,7,2016,NM1077646559,56.52182,-6.704451,70.1,1.0,Adult,Scotland,NM10774655,NM107465,NM1046,NM14,NM
9369,Cetorhinus maximus,Basking Shark,2016-07-31,31,7,2016,NM1051446460,56.52077,-6.708583,70.1,2.0,Adult,Scotland,NM10514646,NM105464,NM1046,NM14,NM
9385,Cetorhinus maximus,Basking Shark,2016-08-11,11,8,2016,NM0919950173,56.5532,-6.73405,70.1,1.0,Adult,Scotland,NM09195017,NM091501,NM0950,NM05,NM
9379,Cetorhinus maximus,Basking Shark,2016-08-11,11,8,2016,NM1331747493,56.53173,-6.664317,70.1,1.0,Adult,Scotland,NM13314749,NM133474,NM1347,NM14,NM
9381,Cetorhinus maximus,Basking Shark,2016-08-18,18,8,2016,NM3421861935,56.67338,-6.340367,70.1,1.0,Adult,Scotland,NM34216193,NM342619,NM3461,NM36,NM
10605,Cetorhinus maximus,Basking Shark,2017-05-04,4,5,2017,NL8807537813,56.42905,-7.06155,70.1,1.0,Adult,Scotland,NL88073781,NL880378,NL8837,NL83,NL
10579,Cetorhinus maximus,Basking Shark,2017-05-04,4,5,2017,NL7690419779,56.2602,-7.219783,70.1,1.0,Adult,Scotland,NL76901977,NL769197,NL7619,NL71,NL
10659,Cetorhinus maximus,Basking Shark,2017-05-13,13,5,2017,NM0842051368,56.56342,-6.748016,70.1,1.0,Adult,Scotland,NM08425136,NM084513,NM0851,NM05,NM
10662,Cetorhinus maximus,Basking Shark,2017-05-13,13,5,2017,NM0622253273,56.5791,-6.785817,70.1,1.0,Adult,Scotland,NM06225327,NM062532,NM0653,NM05,NM
10955,Cetorhinus maximus,Basking Shark,2017-07-04,4,7,2017,NL7068580069,56.7952,-7.396083,70.1,2.0,Adult,Scotland,NL70688006,NL706800,NL7080,NL78,NL
11127,Cetorhinus maximus,Basking Shark,2017-08-08,8,8,2017,NF9882917176,57.14635,-6.981333,70.1,1.0,Adult,Scotland,NF98821717,NF988171,NF9817,NF91,NF
11129,Cetorhinus maximus,Basking Shark,2017-08-08,8,8,2017,NF9867716036,57.13605,-6.982467,70.1,1.0,Adult,Scotland,NF98671603,NF986160,NF9816,NF91,NF
11128,Cetorhinus maximus,Basking Shark,2017-08-08,8,8,2017,NF9849216883,57.14351,-6.986534,70.1,1.0,Adult,Scotland,NF98491688,NF984168,NF9816,NF91,NF
11139,Cetorhinus maximus,Basking Shark,2017-08-09,9,8,2017,NM0824353065,56.5785,-6.7528,70.1,1.0,Adult,Scotland,NM08245306,NM082530,NM0853,NM05,NM
11141,Cetorhinus maximus,Basking Shark,2017-08-10,10,8,2017,NM4025960149,56.66078,-6.24026,70.1,2.0,Juvenile,Scotland,NM40256014,NM402601,NM4060,NM46,NM
11203,Cetorhinus maximus,Basking Shark,2017-08-20,20,8,2017,NM1346274123,56.77026,-6.69156,70.1,1.0,Adult,Scotland,NM13467412,NM134741,NM1374,NM17,NM
11189,Cetorhinus maximus,Basking Shark,2017-08-20,20,8,2017,NM0162581682,56.8305,-6.89335,70.1,1.0,Adult,Scotland,NM01628168,NM016816,NM0181,NM08,NM
11195,Cetorhinus maximus,Basking Shark,2017-08-20,20,8,2017,NM0761578339,56.80437,-6.7917,70.1,1.0,Adult,Scotland,NM07617833,NM076783,NM0778,NM07,NM
11201,Cetorhinus maximus,Basking Shark,2017-08-20,20,8,2017,NM1224176053,56.78679,-6.713633,70.1,1.0,Adult,Scotland,NM12247605,NM122760,NM1276,NM17,NM
11197,Cetorhinus maximus,Basking Shark,2017-08-20,20,8,2017,NM0959577832,56.80107,-6.758817,70.1,1.0,Adult,Scotland,NM09597783,NM095778,NM0977,NM07,NM
11198,Cetorhinus maximus,Basking Shark,2017-08-20,20,8,2017,NM0978377779,56.80072,-6.755683,70.1,1.0,Adult,Scotland,NM09787777,NM097777,NM0977,NM07,NM
11191,Cetorhinus maximus,Basking Shark,2017-08-20,20,8,2017,NM0137181684,56.83035,-6.8975,70.1,2.0,Adult,Scotland,NM01378168,NM013816,NM0181,NM08,NM
11190,Cetorhinus maximus,Basking Shark,2017-08-20,20,8,2017,NM0151181853,56.83195,-6.8954,70.1,1.0,Adult,Scotland,NM01518185,NM015818,NM0181,NM08,NM
11765,Cetorhinus maximus,Basking Shark,2018-06-22,22,6,2018,NL7773698066,56.96111679,-7.303960323,25.0,1.0,Adult,Scotland,NL77739806,NL777980,NL7798,NL79,NL
11868,Cetorhinus maximus,Basking Shark,2018-07-06,6,7,2018,NM0177270457,56.7301178,-6.877850532,100.0,1.0,Adult,Scotland,NM01777045,NM017704,NM0170,NM07,NM
11863,Cetorhinus maximus,Basking Shark,2018-07-06,6,7,2018,NL9332471869,56.7372818,-7.017083644,300.0,1.0,Adult,Scotland,NL93327186,NL933718,NL9371,NL97,NL
11864,Cetorhinus maximus,Basking Shark,2018-07-06,6,7,2018,NL9391771697,56.73613358,-7.007216453,700.0,1.0,Adult,Scotland,NL93917169,NL939716,NL9371,NL97,NL
11862,Cetorhinus maximus,Basking Shark,2018-07-06,6,7,2018,NL9301771942,56.73773575,-7.022166728,100.0,1.0,Adult,Scotland,NL93017194,NL930719,NL9371,NL97,NL
11867,Cetorhinus maximus,Basking Shark,2018-07-06,6,7,2018,NL9949870747,56.73125076,-6.915216922,1500.0,1.0,Adult,Scotland,NL99497074,NL994707,NL9970,NL97,NL
11861,Cetorhinus maximus,Basking Shark,2018-07-06,6,7,2018,NL9195272380,56.74095154,-7.040032863,200.0,1.0,Adult,Scotland,NL91957238,NL919723,NL9172,NL97,NL
11865,Cetorhinus maximus,Basking Shark,2018-07-06,6,7,2018,NL9457471569,56.73541641,-6.9963665,500.0,1.0,Adult,Scotland,NL94577156,NL945715,NL9471,NL97,NL
11873,Cetorhinus maximus,Basking Shark,2018-07-07,7,7,2018,NL9653535748,56.41608047,-6.922499656,200.0,1.0,Adult,Scotland,NL96533574,NL965357,NL9635,NL93,NL
11874,Cetorhinus maximus,Basking Shark,2018-07-07,7,7,2018,NL9613335782,56.41613007,-6.929033279,400.0,1.0,Adult,Scotland,NL96133578,NL961357,NL9635,NL93,NL
11875,Cetorhinus maximus,Basking Shark,2018-07-07,7,7,2018,NL7212230809,56.35559845,-7.31036663,999.0,1.0,Adult,Scotland,NL72123080,NL721308,NL7230,NL73,NL
11872,Cetorhinus maximus,Basking Shark,2018-07-07,7,7,2018,NL9774236084,56.41986465,-6.903399467,150.0,1.0,Adult,Scotland,NL97743608,NL977360,NL9736,NL93,NL
11953,Cetorhinus maximus,Basking Shark,2018-07-11,11,7,2018,NF9585896009,57.84973145,-7.128466606,300.0,1.0,Adult,Scotland,NF95859600,NF958960,NF9596,NF99,NF
11956,Cetorhinus maximus,Basking Shark,2018-07-11,11,7,2018,NG1095773140,57.65507126,-6.847483158,400.0,1.0,Adult,Scotland,NG10957314,NG109731,NG1073,NG17,NG
11954,Cetorhinus maximus,Basking Shark,2018-07-11,11,7,2018,NG0174083545,57.74216461,-7.014216899,400.0,1.0,Adult,Scotland,NG01748354,NG017835,NG0183,NG08,NG
11955,Cetorhinus maximus,Basking Shark,2018-07-11,11,7,2018,NG1165074246,57.6654129,-6.837233543,1000.0,1.0,Adult,Scotland,NG11657424,NG116742,NG1174,NG17,NG
12104,Cetorhinus maximus,Basking Shark,2018-08-08,8,8,2018,NG4569302845,57.04629898,-6.194499492,300.0,1.0,Adult,Scotland,NG45690284,NG456028,NG4502,NG40,NG
